REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,TIME_PERIOD,OBS_VALUE,UNIT_TYPE_ID,UNIT_TYPE_NAME
KAZ,Kazakhstan,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
KEN,Kenya,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0002071667068553,RATIO,Ratio
KEN,Kenya,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,269770.414,CUR,Currency
KIR,Kiribati,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,3.40444444444444e-18,RATIO,Ratio
KIR,Kiribati,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,7.66e-12,CUR,Currency
KOR,"Korea, Rep.",IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.861702243582129,RATIO,Ratio
KOR,"Korea, Rep.",IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
KWT,Kuwait,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,2.39580297034151,RATIO,Ratio
KWT,Kuwait,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
KGZ,Kyrgyz Republic,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.412447504502661,RATIO,Ratio
KGZ,Kyrgyz Republic,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,40304370.14,CUR,Currency
LAO,Lao PDR,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0,RATIO,Ratio
LAO,Lao PDR,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,0.0,CUR,Currency
LVA,Latvia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.327375348984617,RATIO,Ratio
LVA,Latvia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,134286094.4,CUR,Currency
LBN,Lebanon,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,2.18076203603426e-08,RATIO,Ratio
LBN,Lebanon,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,8.86,CUR,Currency
LSO,Lesotho,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,6.75207517619421e-06,RATIO,Ratio
LSO,Lesotho,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,172.448,CUR,Currency
LBR,Liberia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0013823001012401,RATIO,Ratio
LBR,Liberia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,54614.677,CUR,Currency
LBY,Libya,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,2.41076093565375,RATIO,Ratio
LBY,Libya,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
LTU,Lithuania,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.447600660232179,RATIO,Ratio
LTU,Lithuania,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,299583597.9,CUR,Currency
LUX,Luxembourg,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.367420978817824,RATIO,Ratio
LUX,Luxembourg,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,321243510.2,CUR,Currency
MDG,Madagascar,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0060641479753674,RATIO,Ratio
MDG,Madagascar,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,1043821.791,CUR,Currency
MWI,Malawi,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.06019654024202e-06,RATIO,Ratio
MWI,Malawi,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,130.542,CUR,Currency
MYS,Malaysia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.20952079346331,RATIO,Ratio
MYS,Malaysia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
MDV,Maldives,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0020792188051795,RATIO,Ratio
MDV,Maldives,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,141303.71,CUR,Currency
MLI,Mali,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,5.87454406268294e-07,RATIO,Ratio
MLI,Mali,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,130.456,CUR,Currency
MLT,Malta,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0900020936718984,RATIO,Ratio
MLT,Malta,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,18005818.86,CUR,Currency
MRT,Mauritania,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0060478082706766,RATIO,Ratio
MRT,Mauritania,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,611312.46,CUR,Currency
MUS,Mauritius,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.0645346681498e-06,RATIO,Ratio
MUS,Mauritius,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,172.263,CUR,Currency
MEX,Mexico,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.892064102138699,RATIO,Ratio
MEX,Mexico,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
MDA,Moldova,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.19346267713195,RATIO,Ratio
MDA,Moldova,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,168779491.8,CUR,Currency
MNG,Mongolia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0420421495543459,RATIO,Ratio
MNG,Mongolia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,7028186.141,CUR,Currency
MAR,Morocco,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0765264784207522,RATIO,Ratio
MAR,Morocco,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,115290200.8,CUR,Currency
MOZ,Mozambique,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.617189830054588,RATIO,Ratio
MOZ,Mozambique,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,119845921.2,CUR,Currency
MMR,Myanmar,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.71245546547783,RATIO,Ratio
MMR,Myanmar,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
NAM,Namibia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.14289050510442e-06,RATIO,Ratio
NAM,Namibia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,171.285,CUR,Currency
NPL,Nepal,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.30710116512294e-07,RATIO,Ratio
NPL,Nepal,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,58.0,CUR,Currency
NLD,Netherlands,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.799871478304817,RATIO,Ratio
NLD,Netherlands,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
NZL,New Zealand,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0780626606950548,RATIO,Ratio
NZL,New Zealand,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,198611705.1,CUR,Currency
NIC,Nicaragua,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0718912585257164,RATIO,Ratio
NIC,Nicaragua,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,11615470.64,CUR,Currency
NER,Niger,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0408226355129308,RATIO,Ratio
NER,Niger,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,8066144.551,CUR,Currency
NGA,Nigeria,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.668379334183906,RATIO,Ratio
NGA,Nigeria,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
MKD,North Macedonia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.15512791209805,RATIO,Ratio
MKD,North Macedonia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,23542211.94,CUR,Currency
NOR,Norway,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0015058577461996,RATIO,Ratio
NOR,Norway,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,7974269.695,CUR,Currency
OMN,Oman,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,2.76250604711089,RATIO,Ratio
OMN,Oman,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
PAK,Pakistan,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,2.49221169203113,RATIO,Ratio
PAK,Pakistan,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
PAN,Panama,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.121200354532164,RATIO,Ratio
PAN,Panama,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,96165209.3,CUR,Currency
PNG,Papua New Guinea,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.703978865721997,RATIO,Ratio
PNG,Papua New Guinea,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,208659335.8,CUR,Currency
PRY,Paraguay,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0,RATIO,Ratio
PRY,Paraguay,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,0.0,CUR,Currency
PER,Peru,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.48271121951398,RATIO,Ratio
PER,Peru,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
PHL,Philippines,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.141568828938288,RATIO,Ratio
PHL,Philippines,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
POL,Poland,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.693660538660309,RATIO,Ratio
POL,Poland,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
PRT,Portugal,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0012559132613347,RATIO,Ratio
PRT,Portugal,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,3527094.244,CUR,Currency
QAT,Qatar,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,8.00300285666435,RATIO,Ratio
QAT,Qatar,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
ROU,Romania,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.302706201945525,RATIO,Ratio
ROU,Romania,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
RUS,Russian Federation,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,3.91931370235617,RATIO,Ratio
RUS,Russian Federation,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
RWA,Rwanda,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.331419306764766,RATIO,Ratio
RWA,Rwanda,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,48649040.04,CUR,Currency
STP,Sao Tome and Principe,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0024752040856031,RATIO,Ratio
STP,Sao Tome and Principe,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,12722.549,CUR,Currency
SAU,Saudi Arabia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,4.36003529944109,RATIO,Ratio
SAU,Saudi Arabia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
SEN,Senegal,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.405056277236239,RATIO,Ratio
SEN,Senegal,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,141283629.5,CUR,Currency
SRB,Serbia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.91285426538856,RATIO,Ratio
SRB,Serbia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
SYC,Seychelles,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0002580169174646,RATIO,Ratio
SYC,Seychelles,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,5658.311,CUR,Currency
SLE,Sierra Leone,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.157331059184845,RATIO,Ratio
SLE,Sierra Leone,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,8222121.153,CUR,Currency
SGP,Singapore,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0,RATIO,Ratio
SGP,Singapore,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,0.0,CUR,Currency
SVK,Slovak Republic,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.45434030934318,RATIO,Ratio
SVK,Slovak Republic,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
SVN,Slovenia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.348383782678079,RATIO,Ratio
SVN,Slovenia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,240140941.4,CUR,Currency
SLB,Solomon Islands,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,9.99226260257913e-06,RATIO,Ratio
SLB,Solomon Islands,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,170.468,CUR,Currency
ZAF,South Africa,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0002641905558069,RATIO,Ratio
ZAF,South Africa,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,1179573.845,CUR,Currency
ESP,Spain,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.616117354736387,RATIO,Ratio
ESP,Spain,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
LKA,Sri Lanka,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0,RATIO,Ratio
LKA,Sri Lanka,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,0.0,CUR,Currency
LCA,St. Lucia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,7.65080717488789e-06,RATIO,Ratio
LCA,St. Lucia,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,170.613,CUR,Currency
SDN,Sudan,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.258533753506685,RATIO,Ratio
SDN,Sudan,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,94553549.67,CUR,Currency
SUR,Suriname,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0303365968051118,RATIO,Ratio
SUR,Suriname,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,1139442.576,CUR,Currency
SWE,Sweden,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0,RATIO,Ratio
SWE,Sweden,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,0.0,CUR,Currency
CHE,Switzerland,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0110248263706157,RATIO,Ratio
CHE,Switzerland,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,92552866.14,CUR,Currency
TJK,Tajikistan,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.24827351864902,RATIO,Ratio
TJK,Tajikistan,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,28889106.63,CUR,Currency
TZA,Tanzania,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.186137265424857,RATIO,Ratio
TZA,Tanzania,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,155487903.3,CUR,Currency
THA,Thailand,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,1.84825364746976,RATIO,Ratio
THA,Thailand,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,USD_K_2021,"US dollars, 2021 constant prices",2024,359194977.30610085,CUR,Currency
TGO,Togo,IMF_FFS_ECGFTN,Fossil Fuel Subsidies - Total Implicit and Explicit -  Natural Gas,PT_GDP,Percentage of GDP,2024,0.0913990854099796,RATIO,Ratio
